Filename,rms_amp_L,peak_freq_L,spectral_entropy_L,zcr_L,mean_freq_L,rms_amp_R,peak_freq_R,spectral_entropy_R,zcr_R,mean_freq_R
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial48.wav,0.0183202020308887,15380.859375,11.3251514719962,31801.7915980231,16003.6224100601,0.00311706328719029,15540.52734375,11.3865354270334,31838.2413509061,15970.7270520305
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial49.wav,0.0176629863398005,15689.94140625,11.4150517736261,31800.8004926108,15969.1048292596,0.0218303823542776,15612.3046875,11.3555159109853,31705.6650246305,15947.2108418381
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial5.wav,0.00594015964132751,15526.611328125,11.383180830811,31809.1673502871,15923.3876298081,0.00394035606257064,15071.044921875,11.385370938321,31795.9392945037,15910.5466001178
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial50.wav,0.0200846897572766,15038.818359375,11.4155595661106,31847.1534653465,15894.6638600988,0.0258170131348208,15551.513671875,11.4383481450308,31733.2920792079,15960.4804620553
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial51.wav,0.0207794511999059,15747.802734375,11.3314349677143,31877.1551724138,15965.8331319639,0.0114433413923373,16955.56640625,11.043863877551,31950.1231527094,15998.3279756669
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial52.wav,0.0236960750642312,16565.185546875,11.3768910992683,31848.126029654,15999.5216818661,0.00831276818307446,15150.87890625,11.3727710786241,31932.4546952224,15912.708625493
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial53.wav,0.0191222025096154,15884.765625,11.3319909711521,31831.1769616027,15919.3633313226,0.00354332422394516,15178.7109375,11.2149828131425,31901.2938230384,15961.323218665
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial54.wav,0.0193735208930128,16469.23828125,11.3077709817316,31808.024691358,15912.4183180109,0.00384395114698436,15154.541015625,11.2106262847359,31932.4074074074,15714.5798456793
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial55.wav,0.0161519382789173,15096.6796875,10.9390547301889,31880.5693069307,15771.2521960329,0.00450008245026722,15623.291015625,11.3619885791701,31879.0222772277,15953.9880485885
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial56.wav,0.00900443686807604,15495.1171875,11.128889919573,31888.4803921569,15947.0844483265,0.00165597375230054,15114.990234375,11.2853982617802,31840.0735294118,15896.1213058221
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial57.wav,0.0154795456821728,15177.978515625,11.3468766922426,31795.7266721718,15944.7194091297,0.00285443768595255,15251.220703125,11.4329328328865,31827.0024772915,15932.5028165844
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial58.wav,0.0119420235707074,15520.01953125,11.2431472524751,31859.1811414392,15904.2745489732,0.00299273515495603,16308.10546875,11.3914189807645,31859.8014888337,16083.4548868262
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial59.wav,0.0126112636612391,15112.79296875,11.339141667778,31795.3240360952,15918.9696558308,0.00354442410886403,15476.806640625,11.3155504022153,31855.9269893355,15991.1309485665
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial6.wav,0.0043861294176448,15106.201171875,11.3810338231889,31648.9514802632,15866.0497435719,0.00370636570896638,15512.6953125,11.3663959579847,31815.7894736842,15925.3449838747
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial60.wav,0.0201204925190885,16086.181640625,11.3664010582712,31802.7182866557,15941.184431297,0.0093619253930524,15051.26953125,11.4288963682132,31873.1466227348,15963.7239640738
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial61.wav,0.0155343548643191,16268.5546875,11.0099491788805,31831.6953316953,15928.1970954682,0.00401608581859006,15531.73828125,11.4038873924441,31843.058968059,15976.9175373
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial62.wav,0.0122796423587696,17003.173828125,11.0248431414167,31913.5485197368,16157.0680074045,0.00417185922598405,16094.23828125,11.1290002560553,31859.2722039474,15968.7682410307
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial63.wav,0.0201340122596713,15546.38671875,11.286310284194,31855.198019802,15878.3017913751,0.00327980592162169,16579.833984375,11.4058619540819,31836.9430693069,16047.5002639523
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial64.wav,0.021936072330838,16272.216796875,11.3352302411226,31825.4716981132,16016.972947774,0.00382677775314211,16536.62109375,11.3327807624133,31829.7785069729,15932.9849281893
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial65.wav,0.0229549711683181,15711.181640625,11.4129045117191,31739.1975308642,15972.9842401542,0.0274625928166094,16462.646484375,11.4052927093915,31762.3456790123,15982.121616749
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial66.wav,0.0220919856202621,15747.802734375,11.4238531151111,31778.0172413793,15950.7468245775,0.0309527202439548,15630.615234375,11.4160275934969,31777.4014778325,15955.4022408557
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial67.wav,0.0202140260833562,15555.17578125,11.2750715859321,31839.1384995878,15921.6759267224,0.0107728022362327,15411.62109375,11.2604181130591,31902.2052761748,15978.7539110602
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial7.wav,0.00448419781617188,15105.46875,11.3725668814079,31662.7764127764,15842.721933115,0.00260106303482532,15415.283203125,11.330851668657,31784.398034398,15880.7675448662
C:\Users\Andrea\Desktop\TESIS\Diagnosticado\trial8.wav,0.00447886292771827,15119.384765625,11.385545084709,31623.5655737705,15861.4801079349,0.00300573816986218,15082.763671875,11.3584816208461,31756.6598360656,15929.3753258843
